Address,Ipv6 Next Hop
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1cf
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d0
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d1
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d2
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d3
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d4
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d5
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d6
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d7
5000:dd:0:94:0:0:0:0,2401:db00:206a:1:0:0:0:a1d8
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a004
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a028
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a1ee
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a1ef
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a1f0
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a1f1
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a1f2
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a1f3
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a1f4
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a029
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a02a
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a02b
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a02c
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a02d
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a02e
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a02f
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a030
5000:dd:0:95:0:0:0:0,2401:db00:206a:1:0:0:0:a031
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a006
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a047
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a048
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a049
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a04a
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a04b
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a04c
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a04d
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a04e
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a04f
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a050
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a051
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a052
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a053
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a054
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a055
5000:dd:0:96:0:0:0:0,2401:db00:206a:1:0:0:0:a056
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a007
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a06c
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a06d
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a06e
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a06f
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a070
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a071
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a072
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a073
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a074
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a075
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a076
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a077
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a078
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a079
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a07a
5000:dd:0:97:0:0:0:0,2401:db00:206a:1:0:0:0:a07b
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a008
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a091
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a092
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a093
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a094
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a095
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a096
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a097
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a098
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a099
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a09a
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a09b
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a09c
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a09d
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a09e
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a09f
5000:dd:0:98:0:0:0:0,2401:db00:206a:1:0:0:0:a0a0
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a009
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0b6
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0b7
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0b8
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0b9
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0ba
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0bb
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0bc
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0bd
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0be
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0bf
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0c0
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0c1
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0c2
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0c3
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0c4
5000:dd:0:99:0:0:0:0,2401:db00:206a:1:0:0:0:a0c5
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a00a
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0db
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0dc
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0dd
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0de
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0df
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e0
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e1
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e2
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e3
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e4
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e5
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e6
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e7
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e8
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0e9
5000:dd:0:9a:0:0:0:0,2401:db00:206a:1:0:0:0:a0ea
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a00b
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a100
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a101
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a102
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a103
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a104
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a105
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a106
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a107
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a108
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a109
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a10a
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a10b
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a10c
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a10d
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a10e
5000:dd:0:9b:0:0:0:0,2401:db00:206a:1:0:0:0:a10f
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a00c
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a125
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a126
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a127
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a128
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a129
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a12a
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a12b
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a12c
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a12d
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a12e
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a12f
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a130
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a131
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a132
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a133
5000:dd:0:9c:0:0:0:0,2401:db00:206a:1:0:0:0:a134
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a00d
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a14a
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a14b
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a14c
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a14d
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a14e
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a14f
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a150
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a151
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a152
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a153
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a154
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a155
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a156
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a157
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a158
5000:dd:0:9d:0:0:0:0,2401:db00:206a:1:0:0:0:a159
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a00e
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a16f
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a170
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a171
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a172
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a173
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a174
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a175
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a176
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a177
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a178
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a179
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a17a
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a17b
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a17c
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a17d
5000:dd:0:9e:0:0:0:0,2401:db00:206a:1:0:0:0:a17e
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a00f
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a194
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a195
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a196
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a197
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a198
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a199
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a19a
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a19b
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a19c
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a19d
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a19e
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a19f
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a1a0
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a1a1
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a1a2
5000:dd:0:9f:0:0:0:0,2401:db00:206a:1:0:0:0:a1a3
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a010
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1b9
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1ba
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1bb
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1bc
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1bd
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1be
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1bf
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c0
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c1
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c2
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c3
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c4
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c5
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c6
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c7
5000:dd:0:a0:0:0:0:0,2401:db00:206a:1:0:0:0:a1c8
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a011
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1de
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1df
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e0
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e1
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e2
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e3
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e4
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e5
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e6
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e7
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e8
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1e9
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1ea
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1eb
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1ec
5000:dd:0:a1:0:0:0:0,2401:db00:206a:1:0:0:0:a1ed
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a012
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a037
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a038
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a039
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a03a
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a03b
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a03c
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a03d
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a03e
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a03f
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a040
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a041
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a042
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a043
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a044
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a045
5000:dd:0:a2:0:0:0:0,2401:db00:206a:1:0:0:0:a046
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a013
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a05c
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a05d
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a05e
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a05f
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a060
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a061
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a062
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a063
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a064
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a065
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a066
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a067
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a068
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a069
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a06a
5000:dd:0:a3:0:0:0:0,2401:db00:206a:1:0:0:0:a06b
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a014
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a081
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a082
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a083
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a084
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a085
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a086
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a087
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a088
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a089
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a08a
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a08b
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a08c
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a08d
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a08e
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a08f
5000:dd:0:a4:0:0:0:0,2401:db00:206a:1:0:0:0:a090
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a015
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0a6
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0a7
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0a8
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0a9
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0aa
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0ab
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0ac
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0ad
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0ae
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0af
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0b0
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0b1
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0b2
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0b3
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0b4
5000:dd:0:a5:0:0:0:0,2401:db00:206a:1:0:0:0:a0b5
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a016
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0cb
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0cc
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0cd
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0ce
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0cf
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d0
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d1
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d2
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d3
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d4
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d5
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d6
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d7
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d8
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0d9
5000:dd:0:a6:0:0:0:0,2401:db00:206a:1:0:0:0:a0da
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a005
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a017
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f0
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f1
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f2
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f3
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f4
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f5
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f6
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f7
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f8
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0f9
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0fa
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0fb
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0fc
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0fd
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0fe
5000:dd:0:a7:0:0:0:0,2401:db00:206a:1:0:0:0:a0ff
